year,month,latitude,longitude,estimated_woodchuck_population
2022,6,40.8,-77.8,283.7
2022,10,40.8,-77.8,283.7
2022,8,40.8,-76.1,370.85
2022,7,40.9,-79.9,4268.400000000001
2022,6,40.9,-78.1,50.0
2022,9,40.9,-77.6,211.85000000000002
2022,6,40.9,-77.3,34.050000000000004
2022,9,41.0,-80.1,50.0
2022,6,41.0,-77.9,50.0
2022,7,41.0,-75.7,50.0
2022,5,41.1,-79.9,810.9000000000001
2022,3,41.1,-78.8,1109.55
2022,7,41.1,-77.5,362.3
2022,7,41.1,-76.3,50.0
2022,5,41.1,-75.6,139.65
2022,10,41.1,-75.6,139.65
2022,5,41.1,-75.5,73.60000000000001
2022,7,41.1,-75.5,73.60000000000001
2022,7,41.1,-75.0,498.70000000000005
2022,8,41.1,-75.0,498.70000000000005
2022,5,41.2,-79.4,661.25
2022,7,41.2,-79.4,661.25
2022,8,41.2,-78.7,50.0
2022,7,41.2,-76.0,655.7
2022,4,41.2,-75.6,50.0
2022,7,41.2,-75.4,873.6
2022,5,41.2,-75.3,352.55
2022,6,41.3,-80.5,349.45000000000005
2022,8,41.3,-79.6,70.3
2022,7,41.3,-79.4,191.55
2022,5,41.3,-79.2,65.4
2022,9,41.4,-80.4,862.3000000000001
2022,5,41.4,-75.7,4575.150000000001
2022,10,41.4,-75.7,4575.150000000001
2022,4,41.4,-75.6,2473.15
2022,8,41.4,-75.6,2473.15
2022,4,41.4,-75.3,56.1
2022,6,41.5,-80.5,50.0
2022,10,41.5,-80.5,50.0
2022,7,41.5,-75.0,57.0
2022,7,41.6,-80.5,235.60000000000002
2022,8,41.6,-80.5,235.60000000000002
2022,8,41.6,-80.1,1373.25
2022,9,41.6,-79.7,545.1
2022,6,41.7,-80.4,50.0
2022,8,41.7,-77.3,505.95000000000005
2022,6,41.9,-76.6,11.55
2022,7,42.1,-80.2,827.25
2022,6,42.1,-80.1,9934.6
2022,6,42.2,-80.0,582.35
