year,latitude,longitude,estimated_woodchuck_population,VOLCF_AC_UNADJ,wood_chucked_per_woodchuck_lbs,total_wood_chucked_lbs
2018,40.1,-76.5,1049.2878657875067,179.2295705121732,2.1727818113007067,2279.8735896016315
2018,40.1,-76.4,596.8739106387933,1346.188905023469,18.64152447866456,11126.639615849308
2018,40.1,-76.3,5474.132989873361,325.15266926126725,4.474474220563791,24493.866943126144
2018,40.1,-76.2,823.7012794030762,1321.3177670866405,17.4685035435907,14388.82871811283
2018,40.1,-75.8,416.8116227284826,357.35228720318906,4.434441509115135,1848.3267613088203
2018,40.1,-75.7,464.11716415486023,255.51449136746777,2.7788422026651416,1289.7083627347909
2018,40.1,-75.6,1771.6124323694603,493.1377741526209,6.126585474881122,10853.93499527355
2018,40.1,-75.5,2014.8611779305045,556.8481678853951,6.062324925361752,12214.743140111837
2018,40.1,-75.4,4153.052397338372,407.34331733661656,5.568011429837509,23124.243217094125
2018,40.1,-75.3,3441.778156291972,543.1474352653855,6.110961846334682,21032.574996648367
2018,40.1,-75.2,4979.032447433268,517.2251209519367,4.246124818248155,21141.59324590925
2018,40.1,-75.1,5702.69849719939,564.091580348973,6.275859586519259,35789.33503267776
2018,40.1,-75.0,5904.371778909632,566.5342247875093,7.2848977522670415,43012.74470072773
2018,40.1,-74.9,3304.6335285449723,496.5018956021022,5.8981405915380005,19491.193154868553
2018,40.2,-80.4,30.28931793581562,63.64073777347929,0.7209059382599976,21.835749165774534
2018,40.2,-80.3,1381.6879107525422,538.8881144361253,7.543275761767213,10422.452927506432
2018,40.2,-80.2,196.7935847233939,627.8409218460051,10.142625620061873,1996.0036542793118
2018,40.2,-80.1,179.43346530581908,55.12544667422359,0.6889504511151163,123.62076686759264
2018,40.2,-80.0,99.37670084059481,63.831645243292776,0.6265645497496123,62.2659178177892
2018,40.2,-79.9,1236.7833847378147,1501.8153063398274,16.630895240467165,20568.814906724994
2018,40.2,-79.8,853.8995944701626,1298.1403515059699,13.485235801446496,11515.037382189681
2018,40.2,-79.7,131.98570531860221,1090.8195035838899,13.0368509356473,1720.677965874888
2018,40.2,-79.6,331.99256127702375,2089.2013588974614,22.47701273642286,7462.20102822131
2018,40.2,-79.4,54.38235624826482,1121.0387987391937,13.136211126442978,714.3781132306422
2018,40.2,-79.3,46.56524437929466,97.1441680270334,0.8926459925594891,41.56627878773065
2018,40.2,-77.7,99.45907484471819,17.242370002773345,0.1,9.94590748447182
2018,40.2,-77.2,2605.6597483281475,96602.42313626836,690.4043816590591,1798958.9073583945
2018,40.2,-77.0,4390.63978885407,220.38176317529954,2.545081882883003,11174.537780877745
2018,40.2,-76.9,4603.094799083132,197.5914363926516,2.800733111347771,12892.040018464844
2018,40.2,-76.8,1412.665275673103,395.42440677909724,4.149507241089563,5861.864790641325
2018,40.2,-76.7,1127.936244517734,243.4045093844266,2.620040159241726,2955.238257700758
2018,40.2,-76.6,1150.744322259984,520.7715317036864,5.0889340074554825,5856.061915435144
2018,40.2,-76.3,1521.5573906981097,190.75321748499806,2.744305023953466,4175.617591526349
2018,40.2,-76.2,1334.831493381332,240.58212929774936,1.7976349150130961,2399.539698161355
2018,40.2,-76.0,1.0620019944268735,508.2531134917974,3.443928105688321,3.6574585169037612
2018,40.2,-75.9,164.09014977452296,263.54744357413665,4.478903696989061,734.9439784645996
2018,40.2,-75.8,203.51639221054967,233.72129166090843,2.678193248793326,545.0562276370688
2018,40.2,-75.7,1770.8964248380437,226.6489591685939,3.2128246261066438,5689.57964400388
2018,40.2,-75.6,592.8912321582849,502.6292754339246,7.772412273386421,4608.195089610252
2018,40.2,-75.5,1204.1655295678215,205.62876642886368,1.8605641154218777,2240.427173341871
2018,40.2,-75.4,18013.73827612725,758.748219294198,4.841615971576286,87215.60294549276
2018,40.2,-75.3,6353.904484337198,445.11447253081417,5.3831643778521086,34204.11228035877
2018,40.2,-75.2,1374.688581194752,424.6762949546122,5.58624733267251,7679.350419954541
2018,40.2,-75.1,4814.4618985326415,634.7988139451547,7.528062206837312,36243.56866460179
2018,40.2,-75.0,3023.189825893042,575.7281904347934,6.7108312960302205,20288.11689744318
2018,40.2,-74.9,4604.520582984927,476.84166234554294,3.962788257311968,18246.740096803926
2018,40.2,-74.8,3997.8462545141556,447.83248118470766,3.9241066833731404,15687.975206437275
2018,40.3,-80.3,65.08930598697414,261.06068573278617,3.0311053131375605,197.29254120555373
2018,40.3,-80.2,1734.6613201607338,70.01558924444781,0.76479271287367,1326.6563369627495
2018,40.3,-80.1,2036.956222908897,46.46283933397718,0.5946778143688362,1211.3326746044627
2018,40.3,-80.0,3051.6901783094604,66.35678366602558,0.5806641155960537,1772.0069784612263
2018,40.3,-79.9,3113.3311003573767,66.85003664994558,0.5412861998649969,1685.203160233954
2018,40.3,-79.6,550.2768935706755,712.2902731466496,8.471791317153999,4661.831008982524
2018,40.3,-79.5,3084.5124118404137,2311.517738724419,25.33660583621813,78151.07517572309
2018,40.3,-79.4,1036.1876816152724,1887.7808497560475,21.748129802933107,22535.144199969265
2018,40.3,-79.3,336.3511856743761,1013.1260355968992,17.92584249226826,6029.378376486542
2018,40.3,-79.2,56.125059687957126,2041.6068255680445,24.87896239189064,1396.3332492193026
2018,40.3,-78.9,2488.7068668913303,30.281669328998152,0.1619363392875245,403.0120795841065
2018,40.3,-78.7,106.54323714440247,342.36443169521493,4.001514284355348,426.3342853347858
2018,40.3,-78.4,295.2217923649743,45.902029555133524,0.5818649516733171,171.77921394735583
2018,40.3,-78.2,1.055548351742387,1131.3420785897392,17.73042747608369,18.71532349806807
2018,40.3,-77.1,50.369961243461326,47.442552707600285,0.4417879545459462,22.252842148307366
2018,40.3,-77.0,131.930628078736,198.43906742927263,2.7521144973038276,363.0881941738887
2018,40.3,-76.9,5531.61596844471,206.76099174489326,2.1822383052642182,12071.304256351272
2018,40.3,-76.8,6428.585118688914,211.11161970762424,2.202055895015658,14156.103757218858
2018,40.3,-76.7,1721.021031394788,235.31125057344397,2.9383287598825754,5056.925592910078
2018,40.3,-76.6,703.268275568623,432.55696961979066,5.379861923243364,3783.486217556657
2018,40.3,-76.4,1591.103038467603,203.08788546083045,1.6903415538541455,2689.5075823853804
2018,40.3,-76.3,42.818001405825456,317.7233454501617,5.798489185675385,248.27971810391236
2018,40.3,-76.2,249.44347246825808,243.10507475519418,3.139484906923449,783.1240169446712
2018,40.3,-76.1,551.7865167661442,248.33527973926516,3.8471802194730675,2122.822172674654
2018,40.3,-76.0,2178.876845922362,268.3820360357385,2.2694230296987126,4944.793293013502
2018,40.3,-75.9,4482.55597238266,276.65995204450894,2.369100572860359,10619.625922050383
2018,40.3,-75.8,341.47214596504153,429.17332743109165,4.634419632009321,1582.5252170447409
2018,40.3,-75.6,2419.8963750867247,519.4574377692851,6.5792547519257125,15921.11472495714
2018,40.3,-75.5,283.2716261133311,467.79863756986515,5.138992226997068,1455.7306847252282
2018,40.3,-75.4,3372.8993576941457,513.6765743702506,5.490730662571424,18519.681925058707
2018,40.3,-75.3,1452.3494566870597,132.92055061433163,1.7240405629902733,2503.909374965376
2018,40.3,-75.2,701.3898796901194,522.1643956371689,5.825349135057902,4085.840928991203
2018,40.3,-75.1,2217.4093893017175,399.3463191234274,5.215174594207726,11564.177112043986
2018,40.3,-75.0,3287.595744145171,417.39934582386996,5.686004490465786,18693.28416404565
2018,40.4,-80.2,522.0227512667983,68.0532383334929,0.6809675746760104,355.4805668558499
2018,40.4,-80.1,3654.858089137837,76.82202406169937,0.6127684529509554,2239.5817370362774
2018,40.4,-80.0,16662.87902185395,59.423015425791945,0.6910874457314405,11515.50650174505
2018,40.4,-79.9,4329.311009623971,58.37240529982059,0.6255090422142148,2708.023183077345
2018,40.4,-79.8,1954.1650987549604,452.18958558606533,5.645212395103461,11031.677037570082
2018,40.4,-79.6,1049.9483805284938,1114.0063247151588,17.992264454629943,18890.94892617909
2018,40.4,-79.5,45.32136313613766,1873.4511728247066,22.227945980509006,1007.4008115531002
2018,40.4,-79.2,92.12261305438604,2208.041853302479,23.4455920821674,2159.8692072164845
2018,40.4,-79.0,83.37106815879532,568.9229964324155,5.743235973429062,478.81971779279957
2018,40.4,-78.9,727.2460441732918,26.29497342945503,0.15281793255954404,111.13623693266929
2018,40.4,-78.8,270.53384469388055,755.8941516530962,6.783282207952056,1835.1074153608647
2018,40.4,-77.2,226.45060682222265,1921.7918361498819,23.292776815208846,5274.6634443786415
2018,40.4,-77.0,239.62879842959953,67756.20913477293,1260.6512646415174,302088.3477848019
2018,40.4,-76.6,55.52317459820526,275.1076451865593,2.0907367367986858,116.08434087615534
2018,40.4,-76.4,1053.0108545615676,418.0616584011736,5.726279848537444,6029.834836767098
2018,40.4,-76.0,815.1024478072667,51.31110220752623,0.39643836809617866,323.13788423991343
2018,40.4,-75.9,1756.8610774724252,243.13469645333615,3.4891425022630727,6129.938655980735
2018,40.4,-75.8,609.1958174837686,534.5871590946824,4.652439106034713,2834.2464444942702
2018,40.4,-75.5,783.4448866709165,607.1055905373046,7.10585332176162,5567.044450367688
2018,40.4,-75.4,3022.1920990194244,107.02178277612306,1.021287278304669,3086.5263433214222
2018,40.4,-75.3,1083.6720084556205,502.1444624245204,5.290324905716072,5732.977015960127
2018,40.4,-75.2,1853.934006384584,1315.0072613510858,15.310895964993009,28385.39069771705
2018,40.4,-75.1,400.68798569784366,651.0028268356563,5.4632971523125,2189.077531228861
2018,40.4,-75.0,336.6371704242491,32.2909714024008,0.16664669944546737,56.09947336186242
2018,40.5,-80.4,291.9280955093539,79.65954633778313,0.6879021780224412,200.8179727268278
2018,40.5,-80.2,2535.413340599032,75.96322831760266,0.5964969351767607,1512.366287073595
2018,40.5,-80.1,2013.662860769419,65.21146531978518,0.46139290302122427,929.0897530364256
2018,40.5,-80.0,4611.66272703038,73.09727935736433,0.49988772625729355,2305.313594880726
2018,40.5,-79.9,3298.225248240189,64.81597324083234,0.6111691874855041,2015.7736451111314
2018,40.5,-79.8,3577.7760059414522,1663.7297017210665,26.738807306877746,95665.46321003918
2018,40.5,-79.7,969.6706782337916,673.8462633865818,5.465157877156142,5299.403345396745
2018,40.5,-79.4,299.16948020928874,2234.906466369309,29.70625578562203,8887.205102348718
2018,40.5,-79.3,1.6645459489729522,1876.3197548143235,25.38668922243297,42.257310703036104
2018,40.5,-79.0,21.985431563628513,660.6187089565767,10.138234129884998,222.89345263862947
2018,40.5,-78.7,260.4482334788848,594.8788162582146,8.586451882736338,2236.3262247101234
2018,40.5,-78.4,3120.696987011158,890.5036605812398,10.235425336101429,31941.661007149396
2018,40.5,-78.2,43.15722536319694,774.0888130768643,10.347690017997373,446.57759009521607
2018,40.5,-78.0,1149.9543404597453,1479.8128162324892,15.68796900288067,18040.44804786057
2018,40.5,-77.2,406.49909387538503,2060.9653832088193,24.259090507966523,9861.298309729345
2018,40.5,-77.1,36.2587167435577,47.68586516778487,0.3012709107877953,10.92369661732831
2018,40.5,-77.0,3.278362143661396,76528.94703100507,1230.950962977215,4035.5030377280427
2018,40.5,-76.3,68.62443892099255,331.3454060790378,4.271016501919304,293.0961110665125
2018,40.5,-75.8,605.048455397952,358.3623226407384,3.7955516696534355,2296.492675106929
2018,40.5,-75.6,1287.703016173437,172.40682828124017,1.8293534293060105,2355.66392856457
2018,40.5,-75.4,878.0101395750116,450.99889049635175,7.105693026537763,6238.870526007608
2018,40.5,-75.3,49.44502773240656,791.1929769791984,8.623694401390015,426.39880883252846
2018,40.6,-80.2,1559.495468937002,51.540880081206524,0.5440807512714995,848.4914663437434
2018,40.6,-80.1,1456.0093019787532,765.1166056039269,8.43324664701525,12278.885563935337
2018,40.6,-80.0,1854.8638857782216,67.69845446419686,0.7630096184059938,1415.2789856826998
2018,40.6,-79.9,1184.8513904400563,811.187731739885,8.750880248424982,10368.492629920765
2018,40.6,-79.8,1952.0368732737018,544.1317664715885,7.758789533430057,15145.443261225531
2018,40.6,-79.7,2473.1970551157883,1180.4393833941176,14.229904758200302,35193.35854255913
2018,40.6,-79.6,861.7399855834904,1984.846790369862,24.956076582219154,21505.649074182016
2018,40.6,-79.5,239.09744232027126,89.2637703801609,0.7606640938532375,181.87283930517586
2018,40.6,-79.2,2088.559759537848,2566.617456435111,22.54187349300537,47080.049882083884
2018,40.6,-79.1,41.902200893491155,791.0528448228793,9.568697818356512,400.94949827388507
2018,40.6,-79.0,56.965265919402306,433.4800473535944,4.389852411861802,250.0691099886371
2018,40.6,-78.8,51.21798047260677,1151.7653975605788,10.352731586398658,530.2460042303057
2018,40.6,-78.7,113.59031872471354,356.4900748892484,3.999875859673987,454.34717375965573
2018,40.6,-78.6,112.67946919130773,1078.3231743802517,9.94138425327451,1120.189900685797
2018,40.6,-77.4,392.49921196865995,558.5011379507016,3.90039242940476,1530.9009549098953
2018,40.6,-76.5,49.69813446405349,44.60619239701795,0.5162659163970643,25.6574529323091
2018,40.6,-76.2,485.0158856241822,39.02410957543162,0.15012189157388997,72.8115021932877
2018,40.6,-76.0,9.793463178376406,123.51998156008312,1.0934641883668241,10.708801265643734
2018,40.6,-75.9,156.63975396502371,352.20531644486647,3.103713578561861,486.16493132383323
2018,40.6,-75.7,520.0337603353893,1703.4533688174552,14.53148455509465,7556.862556441502
2018,40.6,-75.5,5732.150241967258,551.4828948997753,5.265510676621275,30182.698299075822
2018,40.6,-75.4,3553.949347579324,613.578991789072,6.302487346687796,22398.720793888035
2018,40.6,-75.3,321.4676050844174,124.77911296994674,1.9058660432005328,612.6741925193901
2018,40.7,-80.4,108.56954011013583,78.90608491835285,0.8922674332150728,96.8730648794118
2018,40.7,-80.3,1405.485145107063,408.583102114969,3.8606542036882683,5426.092133678999
2018,40.7,-80.2,495.51062188688184,65.8339149763345,0.8380971944577565,415.2860620274139
2018,40.7,-80.0,634.4046942671919,702.7555114659021,6.04713259967721,3836.3293080913895
2018,40.7,-79.9,217.8624807790415,209.42261196759694,2.6341660706698686,573.8859549401176
2018,40.7,-79.7,850.1532038144866,74.79850146961181,0.7682884027229226,653.1628470284072
2018,40.7,-79.6,56.11048041216259,1042.1825014197302,12.948947422061545,726.5716606837076
2018,40.7,-79.5,246.99071044966155,1970.644783854265,24.06828652895369,5944.64318909229
2018,40.7,-79.4,38.952451559678394,1241.8819360410946,14.049560863569766,547.2648389729546
2018,40.7,-79.2,80.10564998850803,64.8143022203377,0.6236874994487148,49.96089253304655
2018,40.7,-79.1,111.6855800639895,68.95610693220353,0.3483906014190263,38.91020640832612
2018,40.7,-78.6,27.23838321805757,333.8791001298245,4.762259295225907,129.71624366712
2018,40.7,-78.5,133.7445253560099,505.1529101314446,5.744898921663238,768.3487794961028
2018,40.7,-78.1,82.51024856969295,393.9830782346382,3.7739822623908585,311.3922145674819
2018,40.7,-78.0,63.474926779691785,484.38539886077706,5.442661652368498,345.4725498707267
2018,40.7,-77.9,6.781232311069934,1627.0853584526228,28.878165604427956,195.82954968117528
2018,40.7,-76.8,59.85919042820415,57.609020836997,0.7699245373086634,46.087059494106256
2018,40.7,-75.6,1413.0170829061312,652.6052536943805,5.236731371267323,7399.590886191178
2018,40.7,-75.5,1829.1760431789437,837.6944674762658,9.764860651202465,17861.64916816029
2018,40.7,-75.4,1677.9677052125217,711.9310679639942,7.782638741032336,13059.016468788099
2018,40.7,-75.3,2708.7402919310657,176.89797156988456,1.7831765001922422,4830.16203369535
2018,40.7,-75.2,5070.954314748325,466.29628336908,6.172307500424054,31299.489351228804
2018,40.8,-80.3,21.98027102254604,243.05243513359892,3.2331290540536783,71.06505285896776
2018,40.8,-80.2,77.51012428134084,815.0517566654173,9.542924479417715,739.6732624071169
2018,40.8,-80.1,679.0466339028916,717.5420278422534,9.49014387435009,6444.250253131575
2018,40.8,-79.8,334.57713239753394,91.7929199161501,0.6913471995915084,231.30896353039242
2018,40.8,-79.7,51.24828798028115,179.45026260697676,1.653876807600538,84.7583549198204
2018,40.8,-79.5,550.4259091621342,292.51545107528807,2.921430958532081,1608.0312914044257
2018,40.8,-79.4,41.69431215799467,999.8633670376855,10.396778853550675,433.48654295757984
2018,40.8,-79.3,87.3214219663116,730.1245154262331,13.223901277607187,1154.7298635027844
2018,40.8,-78.5,107.53949294246694,401.47342605361007,5.549856450132723,596.8287485507526
2018,40.8,-77.9,4175.192225177932,203.26652159165928,2.4369200033336114,10174.609451299075
2018,40.8,-77.8,199.19963152069104,150.92698509901237,1.63589414420961,325.86951073341055
2018,40.8,-76.4,307.1813359787121,558.607621812398,6.527409291178838,2005.0983065441737
2018,40.8,-76.1,403.6847427500796,35.46355076394158,0.20515265728018073,82.816997678645
2018,40.8,-76.0,559.5739447559297,355.1904398245912,3.017303014653864,1688.4041504338213
2018,40.8,-75.4,393.8690779618976,492.7396664993826,4.542551983542697,1789.170761351951
2018,40.8,-75.3,215.881858061377,158.36183866382675,1.5120572121593638,326.4257204560692
2018,40.8,-75.2,27.23650310379443,408.94193705394565,6.064065455550523,165.1639376017144
2018,40.9,-80.0,49.71935786842518,83.86998313361406,0.6881949677576635,34.2166118851926
2018,40.9,-79.9,2496.592803444794,692.7080088094195,7.876347973187415,19664.033667286687
2018,40.9,-79.5,49.2222149357531,192.0660603028002,2.2110257711096613,108.83158573404899
2018,40.9,-79.4,86.62956200877528,254.2443117497452,3.132495342336615,271.3666995011495
2018,40.9,-79.3,126.48791753936322,677.6557870592537,13.106361924439403,1657.796426339541
2018,40.9,-78.1,53.397304655075416,2206.3843183898734,21.549413855550892,1150.6806167831544
2018,40.9,-77.8,1123.7119623054944,126.4798579955984,1.2854532523731934,1444.479196676261
2018,40.9,-77.6,105.97871232719142,1922.5145226481309,21.76986748301752,2307.1425233837926
2018,40.9,-77.3,27.5807591878404,671.7742582155439,7.260253056337921,200.24329118963846
2018,40.9,-76.9,85.62091152079864,241.41560300836008,2.783238910039759,238.30345245775825
2018,40.9,-76.6,140.37040344818314,31.379116237194488,0.1588314056657473,22.29522849354299
2018,40.9,-76.5,33.866615268114806,29.0060841151551,0.11853168462852479,4.014266960395767
2018,40.9,-76.1,61.558516124255156,335.87612530756405,4.056683765097839,249.72343296477942
2018,40.9,-75.7,339.64870916993317,1118.1735707588552,15.67985901894842,5325.643875752366
2018,40.9,-75.6,45.04171079188284,693.0978643731603,6.857260504357445,308.8627444618687
2018,40.9,-75.5,409.4781990666748,201.29571480672837,1.9984012317253599,818.301737379525
2018,40.9,-75.4,628.2899749929011,179.42979091315266,1.8162175893889652,1141.11130381886
2018,40.9,-75.2,662.5072056255817,1286.451076307693,10.32814362727704,6842.469573806971
2018,40.9,-75.1,126.9858938767576,1067.955028617842,12.945846666532638,1643.9399109410897
2018,41.0,-80.4,201.23084146041433,984.7190574121504,10.526448300155394,2118.246049029818
2018,41.0,-80.3,3013.286898418959,71.17141517884822,0.6616727641281522,1993.8098711880193
2018,41.0,-80.1,53.358123898410916,394.2754076588703,5.424715470503192,289.45264018873576
2018,41.0,-79.9,60.26842187636403,205.39730812765958,1.555974632444612,93.77613557709233
2018,41.0,-78.3,86.54166217359598,1428.393088919531,12.474153591509838,1079.5339860179934
2018,41.0,-78.0,49.09736290500306,149.95626892449297,2.0430460612576864,100.30817390120573
2018,41.0,-77.9,37.25660005386485,2211.1336800254744,26.701313541921856,994.8001595442281
2018,41.0,-77.7,184.2367181904004,146.2101784071688,1.8830201350167517,346.921449961931
2018,41.0,-77.6,36.19913506466248,472.654962451399,5.24946511179402,190.02609659906526
2018,41.0,-76.9,882.1698056403235,333.90624511871596,3.03185797865849,2674.613563762224
2018,41.0,-76.6,803.8645513258637,29.316193163818973,0.15502660851453004,124.620395097103
