year,month,latitude,longitude,estimated_woodchuck_population
2023,7,40.2,-79.4,50.0
2023,6,40.2,-77.2,2859.55
2023,7,40.2,-77.2,2859.55
2023,5,40.2,-76.9,4866.55
2023,6,40.2,-76.8,1266.8500000000001
2023,10,40.2,-75.9,313.25
2023,5,40.2,-75.8,304.90000000000003
2023,6,40.2,-75.8,304.90000000000003
2023,10,40.2,-75.7,2183.7000000000003
2023,1,40.2,-75.6,565.1
2023,6,40.2,-75.6,565.1
2023,5,40.2,-75.5,2124.4500000000003
2023,7,40.2,-75.2,1629.65
2023,3,40.2,-75.1,5862.0
2023,4,40.2,-75.1,5862.0
2023,5,40.2,-75.1,5862.0
2023,8,40.2,-75.1,5862.0
2023,9,40.2,-75.1,5862.0
2023,11,40.2,-75.1,5862.0
2023,5,40.2,-75.0,3659.05
2023,5,40.2,-74.9,6684.5
2023,3,40.2,-74.8,4280.05
2023,7,40.3,-80.0,3870.9500000000003
2023,9,40.3,-80.0,3870.9500000000003
2023,10,40.3,-80.0,3870.9500000000003
2023,6,40.3,-79.9,3968.75
2023,6,40.3,-79.4,1418.8000000000002
2023,9,40.3,-79.3,391.90000000000003
2023,6,40.3,-78.2,1.6
2023,5,40.3,-76.9,7302.25
2023,6,40.3,-76.9,7302.25
2023,7,40.3,-76.9,7302.25
2023,8,40.3,-76.9,7302.25
2023,9,40.3,-76.9,7302.25
2023,10,40.3,-76.9,7302.25
2023,5,40.3,-76.7,2009.3000000000002
2023,5,40.3,-75.9,4789.95
2023,8,40.3,-75.4,3534.0
2023,12,40.3,-75.4,3534.0
2023,3,40.3,-75.3,2060.2000000000003
2023,7,40.3,-75.3,2060.2000000000003
2023,7,40.3,-75.2,1057.8
2023,6,40.3,-75.1,3502.3
2023,3,40.3,-75.0,3342.6000000000004
2023,6,40.3,-75.0,3342.6000000000004
2023,7,40.3,-75.0,3342.6000000000004
2023,4,40.4,-80.0,21282.45
2023,5,40.4,-80.0,21282.45
2023,7,40.4,-80.0,21282.45
2023,8,40.4,-80.0,21282.45
2023,9,40.4,-80.0,21282.45
2023,10,40.4,-80.0,21282.45
2023,2,40.4,-79.9,6848.25
2023,3,40.4,-79.9,6848.25
2023,4,40.4,-79.9,6848.25
2023,5,40.4,-79.9,6848.25
2023,6,40.4,-79.9,6848.25
2023,7,40.4,-79.9,6848.25
2023,8,40.4,-79.9,6848.25
2023,6,40.4,-79.8,2786.65
2023,7,40.4,-79.8,2786.65
2023,5,40.4,-79.6,772.0500000000001
2023,6,40.4,-79.5,52.050000000000004
2023,7,40.4,-79.2,116.45
2023,5,40.4,-78.8,336.35
2023,6,40.4,-77.2,209.0
2023,5,40.4,-76.0,1260.15
2023,6,40.4,-76.0,1260.15
2023,4,40.5,-80.2,2763.9500000000003
2023,7,40.5,-80.2,2763.9500000000003
2023,4,40.5,-80.0,5931.400000000001
2023,5,40.5,-80.0,5931.400000000001
2023,7,40.5,-80.0,5931.400000000001
2023,6,40.5,-79.9,4395.25
2023,7,40.5,-79.9,4395.25
2023,8,40.5,-79.9,4395.25
2023,10,40.5,-79.9,4395.25
2023,6,40.5,-79.8,3123.9500000000003
2023,9,40.5,-79.8,3123.9500000000003
2023,3,40.5,-79.3,2.75
2023,4,40.5,-79.3,2.75
2023,6,40.5,-79.3,2.75
2023,5,40.5,-79.0,37.550000000000004
2023,7,40.5,-78.7,452.15000000000003
2023,12,40.5,-78.0,1818.1000000000001
2023,7,40.5,-77.2,354.6
2023,6,40.5,-75.6,1607.6000000000001
2023,4,40.6,-80.0,2430.75
2023,6,40.6,-80.0,2430.75
2023,7,40.6,-80.0,2430.75
2023,1,40.6,-79.8,2953.6000000000004
2023,7,40.6,-79.8,2953.6000000000004
2023,2,40.6,-79.2,3450.4500000000003
2023,4,40.6,-79.2,3450.4500000000003
2023,5,40.6,-79.2,3450.4500000000003
2023,10,40.6,-79.2,3450.4500000000003
2023,4,40.6,-79.1,50.0
2023,10,40.6,-76.5,91.7
2023,9,40.6,-75.5,7260.35
2023,4,40.6,-75.4,5208.650000000001
2023,5,40.6,-75.4,5208.650000000001
2023,6,40.6,-75.4,5208.650000000001
2023,2,40.6,-75.3,589.3000000000001
2023,4,40.7,-80.3,2423.85
2023,7,40.7,-80.3,2423.85
2023,7,40.7,-80.2,532.75
2023,7,40.7,-80.0,835.85
2023,2,40.7,-79.6,50.0
2023,7,40.7,-79.6,50.0
2023,4,40.7,-79.1,100.0
2023,5,40.7,-75.3,3713.05
2023,6,40.7,-75.3,3713.05
2023,10,40.7,-75.3,3713.05
2023,3,40.7,-75.2,7181.950000000001
2023,7,40.7,-75.2,7181.950000000001
2023,11,40.7,-75.2,7181.950000000001
2023,3,40.8,-77.9,6697.75
2023,4,40.8,-77.9,6697.75
2023,5,40.8,-77.9,6697.75
2023,6,40.8,-77.9,6697.75
2023,8,40.8,-77.9,6697.75
2023,11,40.8,-77.9,6697.75
2023,5,40.8,-77.8,283.7
2023,6,40.8,-77.8,283.7
2023,6,40.8,-76.1,370.85
2023,4,40.8,-75.3,291.8
2023,6,40.8,-75.3,291.8
2023,5,40.9,-79.4,91.95
2023,6,40.9,-79.4,91.95
2023,7,40.9,-77.8,1520.4
2023,6,40.9,-75.6,50.0
2023,5,40.9,-75.4,767.75
2023,5,40.9,-75.2,901.45
2023,5,40.9,-75.1,229.15
2023,3,41.0,-80.3,4216.0
2023,8,41.0,-80.3,4216.0
2023,7,41.0,-80.1,50.0
2023,8,41.0,-78.3,143.9
2023,9,41.0,-78.0,96.80000000000001
2023,9,41.0,-75.4,50.0
2023,5,41.0,-75.2,2881.55
2023,9,41.1,-80.3,382.40000000000003
2023,2,41.1,-80.0,61.150000000000006
2023,3,41.1,-80.0,61.150000000000006
2023,8,41.1,-78.7,105.65
2023,8,41.2,-78.7,50.0
2023,5,41.2,-77.2,680.6
2023,10,41.2,-75.9,3535.4
2023,8,41.2,-75.6,50.0
2023,10,41.2,-75.4,873.6
2023,9,41.3,-80.4,147.4
2023,3,41.3,-79.4,191.55
2023,8,41.3,-79.4,191.55
2023,6,41.3,-79.2,65.4
2023,7,41.3,-76.9,623.5500000000001
2023,7,41.3,-75.8,1790.7
2023,11,41.3,-75.5,680.75
2023,2,41.4,-80.1,50.0
2023,4,41.4,-75.7,4575.150000000001
2023,5,41.4,-75.6,2473.15
2023,6,41.4,-75.6,2473.15
2023,6,41.5,-80.5,50.0
2023,5,41.5,-79.6,50.0
2023,5,41.5,-79.4,133.0
2023,6,41.5,-75.3,50.0
2023,9,41.6,-80.4,48.5
2023,6,41.6,-80.3,259.45
2023,4,41.6,-79.4,16.0
2023,3,41.6,-75.9,50.0
2023,7,41.7,-80.1,252.65
2023,6,41.7,-77.4,50.0
2023,9,41.8,-78.9,50.0
2023,7,41.8,-77.3,50.0
2023,10,41.8,-75.3,50.0
2023,4,41.9,-75.8,50.0
2023,6,42.0,-80.4,715.1
2023,4,42.0,-78.6,9.3
2023,4,42.1,-80.2,827.25
2023,4,42.1,-80.1,9934.6
2023,5,42.1,-80.0,1368.95
