year,month,latitude,longitude,estimated_woodchuck_population
2024,9,40.0,-75.3,11199.150000000001
2024,10,40.0,-75.3,11199.150000000001
2024,3,40.0,-75.2,36866.6
2024,4,40.0,-75.2,36866.6
2024,5,40.0,-75.2,36866.6
2024,6,40.0,-75.2,36866.6
2024,7,40.0,-75.2,36866.6
2024,8,40.0,-75.2,36866.6
2024,9,40.0,-75.2,36866.6
2024,10,40.0,-75.2,36866.6
2024,6,40.1,-77.3,50.0
2024,5,40.1,-77.0,1215.1000000000001
2024,7,40.1,-77.0,1215.1000000000001
2024,8,40.1,-77.0,1215.1000000000001
2024,6,40.1,-76.7,863.8000000000001
2024,6,40.1,-75.7,551.85
2024,4,40.1,-75.6,1624.15
2024,5,40.1,-75.6,1624.15
2024,5,40.1,-75.5,2291.65
2024,6,40.1,-75.5,2291.65
2024,8,40.1,-75.5,2291.65
2024,9,40.1,-75.5,2291.65
2024,4,40.1,-75.4,5164.3
2024,5,40.1,-75.4,5164.3
2024,8,40.1,-75.4,5164.3
2024,9,40.1,-75.4,5164.3
2024,10,40.1,-75.3,5383.25
2024,4,40.1,-75.2,7841.75
2024,5,40.1,-75.2,7841.75
2024,6,40.1,-75.2,7841.75
2024,8,40.1,-75.2,7841.75
2024,9,40.1,-75.2,7841.75
2024,10,40.1,-75.2,7841.75
2024,11,40.1,-75.2,7841.75
2024,4,40.1,-75.1,8437.4
2024,6,40.1,-75.1,8437.4
2024,4,40.1,-75.0,8622.35
2024,7,40.1,-75.0,8622.35
2024,6,40.1,-74.9,5144.75
2024,8,40.1,-74.9,5144.75
2024,11,40.2,-80.4,43.85
2024,9,40.2,-80.1,258.55
2024,3,40.2,-80.0,131.70000000000002
2024,8,40.2,-80.0,131.70000000000002
2024,4,40.2,-79.6,618.8000000000001
2024,6,40.2,-79.6,618.8000000000001
2024,5,40.2,-77.7,135.35
2024,4,40.2,-77.2,2859.55
2024,6,40.2,-77.2,2859.55
2024,3,40.2,-77.0,3792.4500000000003
2024,6,40.2,-77.0,3792.4500000000003
2024,7,40.2,-77.0,3792.4500000000003
2024,7,40.2,-76.9,4866.55
2024,7,40.2,-76.7,1142.8500000000001
2024,6,40.2,-76.2,2270.85
2024,5,40.2,-75.8,304.90000000000003
2024,6,40.2,-75.8,304.90000000000003
2024,5,40.2,-75.7,2183.7000000000003
2024,6,40.2,-75.7,2183.7000000000003
2024,6,40.2,-75.6,565.1
2024,3,40.2,-75.4,16657.8
2024,4,40.2,-75.4,16657.8
2024,9,40.2,-75.4,16657.8
2024,3,40.2,-75.2,1629.65
2024,5,40.2,-75.2,1629.65
2024,6,40.2,-75.2,1629.65
2024,10,40.2,-75.2,1629.65
2024,11,40.2,-75.2,1629.65
2024,6,40.2,-75.1,5862.0
2024,7,40.2,-75.1,5862.0
2024,9,40.2,-75.1,5862.0
2024,10,40.2,-75.1,5862.0
2024,11,40.2,-75.1,5862.0
2024,5,40.2,-75.0,3659.05
2024,4,40.2,-74.9,6684.5
2024,7,40.2,-74.9,6684.5
2024,9,40.2,-74.9,6684.5
2024,10,40.2,-74.9,6684.5
2024,5,40.2,-74.8,4280.05
2024,8,40.3,-80.2,2135.9500000000003
2024,6,40.3,-80.1,2381.9
2024,7,40.3,-80.1,2381.9
2024,8,40.3,-80.1,2381.9
2024,2,40.3,-80.0,3870.9500000000003
2024,3,40.3,-80.0,3870.9500000000003
2024,4,40.3,-80.0,3870.9500000000003
2024,5,40.3,-80.0,3870.9500000000003
2024,7,40.3,-80.0,3870.9500000000003
2024,9,40.3,-80.0,3870.9500000000003
2024,5,40.3,-79.9,3968.75
2024,5,40.3,-79.5,5920.3
2024,3,40.3,-79.4,1418.8000000000002
2024,5,40.3,-79.4,1418.8000000000002
2024,6,40.3,-79.4,1418.8000000000002
2024,9,40.3,-79.4,1418.8000000000002
2024,3,40.3,-79.2,50.0
2024,5,40.3,-77.0,240.60000000000002
2024,5,40.3,-76.9,7302.25
2024,6,40.3,-76.9,7302.25
2024,8,40.3,-76.9,7302.25
2024,10,40.3,-76.9,7302.25
2024,4,40.3,-76.8,5586.700000000001
2024,5,40.3,-76.8,5586.700000000001
2024,8,40.3,-76.7,2009.3000000000002
2024,8,40.3,-76.2,281.95
2024,6,40.3,-76.1,766.0500000000001
2024,6,40.3,-76.0,4150.95
2024,9,40.3,-76.0,4150.95
2024,6,40.3,-75.9,4789.95
2024,6,40.3,-75.6,3199.8500000000004
2024,6,40.3,-75.5,330.3
2024,8,40.3,-75.4,3534.0
2024,10,40.3,-75.2,1057.8
2024,4,40.3,-75.1,3502.3
2024,9,40.3,-75.1,3502.3
2024,1,40.3,-75.0,3342.6000000000004
2024,5,40.3,-75.0,3342.6000000000004
2024,8,40.4,-80.2,542.1
2024,3,40.4,-80.1,3704.15
2024,6,40.4,-80.1,3704.15
2024,4,40.4,-80.0,21282.45
2024,7,40.4,-80.0,21282.45
2024,8,40.4,-80.0,21282.45
2024,9,40.4,-80.0,21282.45
2024,12,40.4,-80.0,21282.45
2024,6,40.4,-79.9,6848.25
2024,8,40.4,-79.9,6848.25
2024,9,40.4,-79.9,6848.25
2024,4,40.4,-79.5,52.050000000000004
2024,5,40.4,-79.5,52.050000000000004
2024,6,40.4,-79.5,52.050000000000004
2024,6,40.4,-79.2,116.45
2024,9,40.4,-77.0,472.45000000000005
2024,6,40.4,-76.6,50.0
2024,9,40.4,-75.9,3734.2000000000003
2024,6,40.4,-75.5,1008.75
2024,11,40.4,-75.5,1008.75
2024,11,40.4,-75.3,1895.5
2024,8,40.4,-75.1,643.5
2024,5,40.5,-80.4,150.0
2024,6,40.5,-80.4,100.0
2024,10,40.5,-80.4,50.0
2024,4,40.5,-80.2,2763.9500000000003
2024,8,40.5,-80.2,2763.9500000000003
2024,5,40.5,-80.1,2584.1000000000004
2024,6,40.5,-80.1,2584.1000000000004
2024,5,40.5,-80.0,5931.400000000001
2024,6,40.5,-80.0,5931.400000000001
2024,8,40.5,-80.0,5931.400000000001
2024,9,40.5,-80.0,5931.400000000001
2024,11,40.5,-80.0,5931.400000000001
2024,4,40.5,-79.9,4395.25
2024,10,40.5,-79.9,4395.25
2024,5,40.5,-79.8,3123.9500000000003
2024,8,40.5,-79.8,3123.9500000000003
2024,4,40.5,-79.4,302.90000000000003
2024,3,40.5,-79.3,2.75
2024,7,40.5,-78.4,4512.25
2024,6,40.5,-78.2,50.0
2024,6,40.5,-77.0,6.4
2024,5,40.5,-75.4,1213.9
2024,5,40.6,-80.2,2292.6
2024,4,40.6,-80.0,2430.75
2024,5,40.6,-80.0,2430.75
2024,6,40.6,-80.0,2430.75
2024,7,40.6,-80.0,2430.75
2024,8,40.6,-80.0,2430.75
2024,9,40.6,-79.6,1337.7
2024,4,40.6,-79.2,3450.4500000000003
2024,7,40.6,-79.2,3450.4500000000003
2024,6,40.6,-78.8,87.7
2024,4,40.6,-78.6,174.10000000000002
2024,6,40.6,-76.2,656.9000000000001
2024,7,40.6,-75.9,258.85
2024,8,40.6,-75.9,258.85
2024,6,40.6,-75.5,7260.35
2024,10,40.6,-75.5,7260.35
2024,9,40.6,-75.4,5208.650000000001
2024,5,40.7,-80.4,165.25
2024,7,40.7,-80.2,532.75
2024,5,40.7,-79.5,381.65000000000003
2024,8,40.7,-79.2,101.35000000000001
2024,3,40.7,-79.1,50.0
2024,5,40.7,-79.1,50.0
2024,3,40.7,-75.6,2219.6
2024,5,40.7,-75.2,7181.950000000001
2024,5,40.8,-79.8,414.0
2024,4,40.8,-79.5,952.45
2024,3,40.8,-77.9,6697.75
2024,5,40.8,-77.9,6697.75
2024,6,40.8,-77.9,6697.75
2024,7,40.8,-77.9,6697.75
2024,8,40.8,-77.9,6697.75
2024,9,40.8,-77.9,6697.75
2024,10,40.8,-77.9,6697.75
2024,8,40.8,-76.1,370.85
2024,6,40.8,-76.0,551.95
2024,3,40.8,-75.4,560.85
2024,5,40.9,-80.0,50.0
2024,9,40.9,-80.0,50.0
2024,9,40.9,-79.4,91.95
2024,4,40.9,-76.6,193.55
2024,4,40.9,-76.5,50.0
2024,6,40.9,-76.5,100.0
2024,5,40.9,-75.6,50.0
2024,4,41.0,-80.3,4216.0
2024,6,41.0,-80.3,4216.0
2024,8,41.0,-80.3,4216.0
2024,9,41.0,-80.3,4216.0
2024,10,41.0,-77.7,315.85
2024,8,41.0,-77.6,50.0
2024,8,41.0,-76.9,1110.1000000000001
2024,4,41.0,-76.6,974.25
2024,6,41.0,-76.6,974.25
2024,9,41.0,-76.6,974.25
2024,10,41.0,-76.6,974.25
2024,6,41.0,-75.1,42.5
2024,5,41.1,-80.2,144.45000000000002
2024,6,41.1,-80.2,144.45000000000002
2024,2,41.1,-80.0,61.150000000000006
2024,3,41.1,-80.0,61.150000000000006
2024,9,41.1,-80.0,61.150000000000006
2024,11,41.1,-78.8,1109.55
2024,5,41.1,-75.1,857.6500000000001
2024,6,41.1,-75.1,857.6500000000001
2024,7,41.2,-79.7,186.55
2024,9,41.2,-77.0,2695.3500000000004
2024,7,41.2,-76.4,71.3
2024,3,41.2,-75.9,3535.4
2024,6,41.2,-75.5,258.0
2024,7,41.2,-75.5,258.0
2024,7,41.2,-75.3,352.55
2024,8,41.2,-75.3,352.55
2024,5,41.3,-80.5,349.45000000000005
2024,5,41.3,-80.4,147.4
2024,8,41.3,-80.3,99.05000000000001
2024,5,41.3,-79.2,65.4
2024,9,41.3,-79.1,64.3
2024,8,41.3,-76.0,1656.6000000000001
2024,7,41.3,-75.5,680.75
2024,7,41.3,-75.0,50.0
2024,5,41.3,-74.8,50.0
2024,7,41.4,-80.4,862.3000000000001
2024,4,41.4,-75.7,4575.150000000001
2024,6,41.4,-75.7,4575.150000000001
2024,8,41.4,-75.7,4575.150000000001
2024,8,41.4,-75.6,2473.15
2024,4,41.5,-80.5,50.0
2024,5,41.5,-79.4,133.0
2024,8,41.5,-79.1,259.40000000000003
2024,6,41.5,-78.2,50.0
2024,9,41.5,-76.0,50.0
2024,10,41.5,-76.0,50.0
2024,5,41.5,-75.1,50.0
2024,6,41.6,-80.5,235.60000000000002
2024,4,41.6,-80.4,48.5
2024,5,41.6,-80.0,151.35
2024,5,41.6,-79.9,50.0
2024,9,41.6,-75.8,423.1
2024,5,41.6,-75.7,2.85
2024,6,41.6,-75.2,50.0
2024,3,41.7,-80.1,252.65
2024,8,41.7,-78.4,5.3500000000000005
2024,6,41.7,-75.2,50.0
2024,12,41.8,-76.8,246.70000000000002
2024,4,41.8,-76.4,80.55000000000001
2024,11,41.9,-80.4,61.2
2024,6,41.9,-80.1,593.6
2024,7,41.9,-77.8,50.0
2024,4,42.0,-80.2,476.15000000000003
2024,7,42.0,-79.6,50.0
2024,8,42.1,-80.1,9934.6
2024,4,42.1,-80.0,1368.95
